Protein	Term
P05783	GO:0070062
P62241	GO:0005925
P62241	GO:0005783
P62241	GO:0022627
P62241	GO:0022626
P62241	GO:0070062
Q9H1J1	GO:0005730
P48382	GO:0090575
O00116	GO:0005777
O00116	GO:0005730
O00116	GO:0005782
O00116	GO:0005739
P07738	GO:0070062
O15204	GO:0062023
P16949	GO:0070062
Q5T7P8	GO:0005886
Q9UFC0	GO:0000781
Q9UFC0	GO:0000776
Q9UFC0	GO:0005730
P07195	GO:0070062
P09543	GO:0070062
P09543	GO:0005886
P33260	GO:0005789
Q06413	GO:0016607
Q9C0K3	GO:0070062
Q9HD42	GO:0005643
Q9HD42	GO:0070062
Q9HD42	GO:0005769
Q9HD42	GO:0005886
Q8NEB5	GO:0005886
Q9NZU0	GO:0005887
Q9NZU0	GO:0005886
Q96F25	GO:0005789
Q8N3S3	GO:0005783
Q9H6F5	GO:0005730
Q9H6F5	GO:0005694
P08172	GO:0005887
P08172	GO:0030425
P08172	GO:0005886
Q9H4M9	GO:0031901
Q9H4M9	GO:0070062
Q9H4M9	GO:0005769
Q9H4M9	GO:0030139
Q9H0E2	GO:0035578
Q9H0E2	GO:0070062
Q8N8J0	GO:0005886
Q5K4L6	GO:0005739
P61966	GO:0005794
P61966	GO:0000139
P61966	GO:0005769
P61966	GO:0032588
P26373	GO:0005783
P26373	GO:0022626
Q9Y530	GO:0005730
Q9NX18	GO:0005730
P07199	GO:0005694
Q8N2G4	GO:0005886
Q9UKJ5	GO:0005886
Q9UQQ2	GO:0005886
P16070	GO:0005925
P16070	GO:0005794
P16070	GO:0005887
P16070	GO:0070062
P16070	GO:0016324
P16070	GO:0005886
Q9Y512	GO:0070062
Q9Y512	GO:0005741
Q9Y512	GO:0005739
Q9Y241	GO:0005739
O60636	GO:0005887
Q5H9J9	GO:0001669
Q9BWD3	GO:0005730
Q8NA72	GO:0005813
Q9NRC8	GO:0005730
Q9NRC8	GO:0016607
P47884	GO:0005887
Q5SRR4	GO:0009897
P0DP02	GO:0009897
P42568	GO:0070062
Q15554	GO:0000781
O14493	GO:0005887
O14493	GO:0005886
Q6NZI2	GO:0005739
Q6NZI2	GO:0005901
Q6NZI2	GO:0005886
Q14393	GO:0005796
Q14393	GO:0070062
Q14393	GO:0031093
P48047	GO:0005743
Q13886	GO:0005886
O75908	GO:0005783
O75908	GO:0005789
Q96QD8	GO:0005887
Q96QD8	GO:0005886
P67870	GO:0070062
Q96E17	GO:0008021
Q96E17	GO:0005886
Q5T2N8	GO:0005739
P37268	GO:0005783
P37268	GO:0005789
Q8WTV0	GO:0005764
Q8WTV0	GO:0070062
Q8WTV0	GO:0005901
Q8WTV0	GO:0005886
O43462	GO:0000139
Q5HYJ3	GO:0016607
Q96A22	GO:0070062
Q9UJL9	GO:0005730
P45880	GO:0005741
P45880	GO:0001669
P45880	GO:0042645
P45880	GO:0005739
Q96AJ1	GO:0005813
Q8N1E6	GO:0019005
Q86UL3	GO:0005783
Q86UL3	GO:0005789
Q8N6U8	GO:0055037
O43854	GO:0070062
O43854	GO:0062023
Q04771	GO:0005887
Q04771	GO:0005886
Q9UNT1	GO:0036064
Q9UNT1	GO:0005814
Q7L4E1	GO:0005887
Q9NW81	GO:0005747
Q9NW81	GO:0019005
Q6S5L8	GO:0005886
Q86TL0	GO:0005739
P49840	GO:0030424
Q8WXA8	GO:0005887
Q8WXA8	GO:0005886
Q9UIJ5	GO:0005794
Q9UIJ5	GO:0005783
Q9UIJ5	GO:0005789
Q9UIJ5	GO:0005886
Q9NXX6	GO:0000781
P49281	GO:0055037
P49281	GO:0005887
P49281	GO:0005769
P49281	GO:0016324
P49281	GO:0005886
P49281	GO:0005739
P49281	GO:0031902
P27797	GO:0005635
P27797	GO:0005783
P27797	GO:0033116
P27797	GO:0070062
P07858	GO:0005764
P07858	GO:1904813
P07858	GO:0070062
P07858	GO:0062023
A0A0A0MS06	GO:0005886
Q6IAA8	GO:0101003
Q6IAA8	GO:0035577
Q6IAA8	GO:0035579
Q6IAA8	GO:0070062
Q6IAA8	GO:0005764
Q6IAA8	GO:0005886
Q9UNX3	GO:0022625
Q9UNX3	GO:0070062
Q7Z699	GO:0005886
Q8NCG7	GO:0005886
Q9BVK2	GO:0005789
P15812	GO:0009897
P15812	GO:0005730
P15812	GO:0005887
P15812	GO:0005794
Q14397	GO:0005739
Q49AM1	GO:0005759
Q9ULV1	GO:0005887
Q9ULV1	GO:0005886
Q96AD5	GO:0005811
Q96AD5	GO:0005789
Q96AD5	GO:0005886
Q70YC5	GO:0005813
Q8TC71	GO:0005741
Q8TC71	GO:0005739
Q53H96	GO:0072686
Q9UID3	GO:0055037
Q9UID3	GO:0005730
Q9UID3	GO:0032588
Q9UID3	GO:0005794
Q9NYB9	GO:0030027
Q9NSU2	GO:0005789
Q9NSU2	GO:0005635
Q92674	GO:0000776
Q13324	GO:0005887
Q13324	GO:0030425
Q13324	GO:0005886
Q9Y2B5	GO:0030139
Q9BXF6	GO:0055037
Q9BXF6	GO:0005769
Q9BXF6	GO:0005741
Q9BXF6	GO:0005739
P10600	GO:0031093
P10600	GO:0062023
P10600	GO:0005886
O75954	GO:0005887
O75954	GO:0005886
Q99798	GO:0005759
Q9HC97	GO:0005887
Q9HC97	GO:0005886
Q9Y2C5	GO:0005887
Q9Y2C5	GO:0005764
Q14392	GO:0005887
P35998	GO:1904813
P35998	GO:0000502
Q3KNT7	GO:0005730
P46094	GO:0009897
P46094	GO:0005887
P46094	GO:0005886
Q9BXL8	GO:0005886
P78426	GO:0070062
Q96G97	GO:0030176
Q96G97	GO:0005811
Q96G97	GO:0005789
Q969H0	GO:0019005
Q9UPM9	GO:0036064
Q96P71	GO:0005783
Q96P71	GO:0005794
Q96P71	GO:0005789
O75771	GO:0005813
P11168	GO:0005887
Q9BT40	GO:0005783
Q9BT40	GO:0005802
Q9BT40	GO:0005886
Q15022	GO:0005730
Q9GZW8	GO:0005802
Q9GZW8	GO:0005886
Q68D85	GO:0005886
Q06787	GO:0005730
Q06787	GO:0014069
Q06787	GO:0030424
Q06787	GO:0043025
Q99680	GO:0005887
Q96IQ7	GO:0005887
P51148	GO:0005811
P51148	GO:0035577
P51148	GO:0031901
P51148	GO:0070062
P51148	GO:0005769
P51148	GO:0030139
Q01085	GO:0005764
Q6ZWK4	GO:0005886
Q96BR5	GO:0005758
Q96BR5	GO:0005739
Q8N5N7	GO:0005743
Q8N5N7	GO:0005739
Q14651	GO:0005884
Q14651	GO:0070062
Q9NQS5	GO:0005887
Q9NQS5	GO:0070821
Q9NQS5	GO:0035579
Q9NQS5	GO:0005886
A6NFY7	GO:0005739
Q96BU1	GO:0016607
O00574	GO:0009897
O00574	GO:0005887
O00574	GO:0005886
O14593	GO:0090575
Q8IYR6	GO:0005886
P04150	GO:0005759
P04150	GO:0016607
P54829	GO:0005886
P27352	GO:0016324
O60427	GO:0005789
Q02083	GO:0070062
Q02083	GO:0043202
Q02083	GO:0005764
P61224	GO:0005811
P61224	GO:0070062
P61224	GO:0035577
P61224	GO:0005886
P26992	GO:0009897
P26992	GO:0016324
P26992	GO:0005886
P48735	GO:0005759
P48735	GO:0070062
P48735	GO:0005739
O95336	GO:0070062
O75439	GO:0005743
Q15120	GO:0005730
Q15120	GO:0005759
Q15120	GO:0005739
Q9NRM0	GO:0005887
Q9NRM0	GO:0005886
Q9BXC0	GO:0005886
P31939	GO:0070062
P31939	GO:0005886
Q92838	GO:0005811
Q92838	GO:0005886
Q6ICB4	GO:0055037
Q6ICB4	GO:0005802
Q5JVS0	GO:0010494
Q5JVS0	GO:0005730
Q5JVS0	GO:0016607
Q15274	GO:0070062
P11233	GO:0005925
P11233	GO:0070062
P11233	GO:0005886
P11233	GO:0030139
P11233	GO:0005739
P52758	GO:0070062
P52758	GO:0005739
P61647	GO:0000139
Q8N109	GO:0005886
P42785	GO:0035577
P42785	GO:0101003
P42785	GO:0070062
P42785	GO:0005886
P49146	GO:0005887
P49146	GO:0005886
Q09327	GO:0000139
P12235	GO:0005887
P12235	GO:0005743
P49767	GO:0031093
O95990	GO:0005925
O95990	GO:0015629
O95990	GO:0001725
O95990	GO:0016607
O75027	GO:0005743
O75027	GO:0005739
Q92633	GO:0030139
Q8NC51	GO:0070062
Q8IYM9	GO:0005794
Q6YN16	GO:0005777
Q9BW04	GO:0070062
Q92847	GO:0005886
Q8NEC5	GO:0005886
P78383	GO:0030176
P78383	GO:0030173
P78383	GO:0005789
Q9BVM4	GO:0070062
Q9BRL7	GO:0005783
Q16740	GO:0005739
O00519	GO:0005789
Q7L513	GO:0005887
P30153	GO:0015630
P30153	GO:0070062
P30153	GO:0043025
Q9H6S3	GO:0070062
Q9H6S3	GO:0005886
O60671	GO:0005694
Q3YEC7	GO:0005813
Q9H6K1	GO:0005813
Q9H6K1	GO:0016607
Q14802	GO:0005887
Q14802	GO:0070062
Q14802	GO:0005886
O95954	GO:0000139
O95954	GO:0070062
O95954	GO:0005886
Q8IZD4	GO:0000932
P0C1S8	GO:0005886
Q9BZZ5	GO:0016607
Q96SJ8	GO:0005887
Q7Z5L0	GO:0070062
O95800	GO:0005887
O95800	GO:0005886
Q9BYG4	GO:0016324
Q9BYG4	GO:0005886
Q9HBX9	GO:0005887
Q9HBX9	GO:0005886
O14684	GO:0005789
Q7LC44	GO:0015629
Q7LC44	GO:0005886
Q8IUR7	GO:1904724
Q8IUR7	GO:0035580
Q53HL2	GO:0015630
Q96CW1	GO:0070062
Q96CW1	GO:0005886
Q8NGH8	GO:0005887
Q8NGH8	GO:0005886
Q8TDV2	GO:0005886
O00522	GO:0005886
A6NKF7	GO:0005886
Q8TAP6	GO:0005813
Q8TAP6	GO:0005814
Q15124	GO:0001725
Q15124	GO:0005925
Q14331	GO:0005730
Q14331	GO:0071013
Q86SX6	GO:0005759
Q86SX6	GO:0005739
A8MQ03	GO:0070062
Q9H9Q4	GO:0035861
Q9UGF5	GO:0005886
Q9C0B1	GO:0005886
O43916	GO:0005802
O43916	GO:0000139
Q70UQ0	GO:0005783
Q70UQ0	GO:0005789
Q9HBW9	GO:0005887
B1AK76	GO:0016607
O14757	GO:0000781
O14757	GO:0005813
Q96JB6	GO:0070062
Q96JB6	GO:0062023
Q99942	GO:0005783
Q99942	GO:0005789
P12956	GO:0000781
P12956	GO:1904813
P12956	GO:0005730
P07478	GO:0035578
P01737	GO:0005886
Q695T7	GO:0005887
Q695T7	GO:0070062
Q695T7	GO:0016324
Q695T7	GO:0005886
Q86TG1	GO:0005887
P47929	GO:0070062
Q9BYG5	GO:0016324
Q9BYG5	GO:0070062
O95944	GO:0005887
O95944	GO:0005886
Q06210	GO:0070062
Q9NYW7	GO:0005886
Q9Y672	GO:0005789
P54709	GO:0070062
P54709	GO:0005886
Q9NS86	GO:0005886
Q8NBL1	GO:0005783
O43312	GO:0030139
O43312	GO:0015629
Q9NWB6	GO:0005739
P10632	GO:0005886
O95864	GO:0005789
O95864	GO:0005887
O75452	GO:0005789
O14908	GO:0070062
Q9BUR5	GO:0031305
Q9BUR5	GO:0005789
Q9BUR5	GO:0005743
Q9BUR5	GO:0005739
Q9H2B2	GO:0030424
Q9H2B2	GO:0030173
Q8TD55	GO:1904813
Q9H2J4	GO:0005783
Q8WXW3	GO:0005813
Q6NZY7	GO:0005886
Q13907	GO:0005777
Q9UBW5	GO:1904813
Q9UBW5	GO:0005886
Q9GZK7	GO:0005886
P40939	GO:0042645
P40939	GO:0005743
P40939	GO:0005739
Q5VTH2	GO:0036064
Q13185	GO:0090575
Q8NGA4	GO:0005886
P57075	GO:0005794
P57075	GO:0070062
Q8TB96	GO:0070062
Q8TB96	GO:0005886
P52198	GO:0005886
Q96KW9	GO:0001669
Q9HDC5	GO:0005789
Q96G03	GO:1904813
Q96G03	GO:0070062
P25090	GO:0101003
P25090	GO:0035579
P25090	GO:0005886
Q99705	GO:0005887
Q02156	GO:0005783
Q02156	GO:0045111
Q02156	GO:0005886
P55145	GO:0005783
P35052	GO:0062023
P35052	GO:0070062
P35052	GO:0005886
P35052	GO:0005796
Q6NSJ5	GO:0005887
Q6ZQN7	GO:0035577
Q6ZQN7	GO:0035579
Q6ZQN7	GO:0005887
Q6ZQN7	GO:0070062
Q6ZQN7	GO:0005886
Q99538	GO:0070062
Q99538	GO:0043202
Q99538	GO:0005764
P0DPI2	GO:0005739
P07992	GO:0000781
O75843	GO:0000139
Q3MII6	GO:0005776
P80723	GO:0070062
P80723	GO:0005886
P57735	GO:0055037
P57735	GO:0070062
Q9Y5L3	GO:0070062
Q9Y5L3	GO:0005886
Q96AJ9	GO:0005794
Q96AJ9	GO:0012507
Q96AJ9	GO:0000139
Q96AJ9	GO:0031201
Q96AJ9	GO:0005789
Q96AJ9	GO:0005776
O14925	GO:0031305
O14925	GO:0005739
P49184	GO:0005783
P49184	GO:0035580
Q12829	GO:0005635
Q12829	GO:0008021
Q12829	GO:0005886
P28702	GO:0090575
Q8TCT6	GO:0005886
O14521	GO:0005743
O14521	GO:0005739
O95568	GO:0005730
Q9BSU3	GO:0005794
Q92828	GO:0017053
Q96NA2	GO:0036064
Q96NA2	GO:0005764
Q9GZP1	GO:0043025
Q9GZP1	GO:0005886
P02686	GO:0043025
P63162	GO:0071013
P63162	GO:0046540
O00548	GO:0005887
O00548	GO:0005886
O43914	GO:0005887
Q14696	GO:0005783
A1A5B4	GO:0005886
Q9H910	GO:0005886
Q86WR0	GO:0005887
Q6PHR2	GO:0005776
P09668	GO:1904724
P09668	GO:0062023
P09668	GO:1904813
P09668	GO:0070062
P09668	GO:0005764
P56748	GO:0005783
P56748	GO:0005886
P19087	GO:0005834
P19087	GO:0005886
Q6UWS5	GO:0005739
Q9BZW4	GO:0033116
Q9BZW4	GO:0005789
Q96KK3	GO:0008076
Q96KK3	GO:0005886
A1XBS5	GO:0036064
A1XBS5	GO:0005814
Q13042	GO:0072686
Q13042	GO:0005813
P58753	GO:0005886
Q96PH1	GO:0005886
Q8IY95	GO:0005794
Q8IY95	GO:0005783
Q8IY95	GO:0005886
Q96CM8	GO:0005759
O43921	GO:0005886
P25208	GO:0090575
Q8NBL3	GO:0005789
P51679	GO:0009897
P51679	GO:0005887
Q96SB4	GO:0016607
Q96SB4	GO:0005886
Q5JXB2	GO:0070062
P56746	GO:0005886
Q9BXJ7	GO:0030139
Q9BXJ7	GO:0070062
Q9BXJ7	GO:0016324
Q9BXJ7	GO:0005886
P98172	GO:0005887
P98172	GO:0070062
P98172	GO:0005886
Q7Z434	GO:0005741
Q7Z434	GO:0005739
Q86WP2	GO:0005886
P59534	GO:0005886
P0CG48	GO:0005741
P0CG48	GO:0005789
P0CG48	GO:0070062
Q9NRB3	GO:0030173
Q9NRB3	GO:0000139
O14893	GO:0005730
O14880	GO:0005783
O14880	GO:0005635
Q00796	GO:0070062
Q9NYV7	GO:0005783
Q9NYV7	GO:0009897
Q9NYV7	GO:0005802
Q9NYV7	GO:0005886
O95832	GO:0005887
O95832	GO:0016323
O95832	GO:0005886
Q8NET5	GO:0035577
Q8NET5	GO:0005886
P62854	GO:0070062
O75916	GO:0005886
Q5T2Q4	GO:0005886
Q15078	GO:0000307
P62750	GO:0022626
P62750	GO:0022625
P62750	GO:0070062
Q6PJW8	GO:0005802
P29274	GO:0005887
P20338	GO:0055037
P20338	GO:0070062
P20338	GO:0031901
P20338	GO:0005886
P41595	GO:0005887
P41595	GO:0005886
Q9ULJ1	GO:0036064
Q9ULJ1	GO:0005813
P10809	GO:0070062
P10809	GO:0005769
P10809	GO:0005886
P10809	GO:0005759
P10809	GO:0005743
Q9UN37	GO:0005813
Q9UN37	GO:0005643
Q9UN37	GO:0005769
Q9UN37	GO:0070062
Q9UN37	GO:0005764
Q9UN37	GO:0005886
O95479	GO:0005783
Q9NXF8	GO:0005783
Q9NXF8	GO:0005794
Q9NXF8	GO:0000139
Q86VW2	GO:0005886
P05455	GO:0000781
P00736	GO:0070062
Q8WVJ9	GO:0005730
Q9NZH0	GO:0005730
Q9NZH0	GO:0070062
Q9NZH0	GO:0005886
Q92692	GO:0005925
Q92692	GO:0070062
Q92692	GO:0005886
O43657	GO:0005887
O43657	GO:0070062
Q8IYK8	GO:0005886
O75631	GO:0070062
O75631	GO:0005886
Q96A29	GO:0000139
O15269	GO:0005789
P41212	GO:0005886
Q9H1U9	GO:0005743
Q9H1U9	GO:0005739
P30793	GO:0031965
Q9Y580	GO:0005730
Q01638	GO:0005925
Q01638	GO:0005886
Q15738	GO:0005783
Q15738	GO:0005811
Q15771	GO:0005802
Q15771	GO:0000139
Q15771	GO:0005801
O00461	GO:0005794
O00461	GO:0005801
O00461	GO:0000139
O00461	GO:0030139
O00461	GO:0005796
Q96QE5	GO:0042645
Q96QE5	GO:0005759
Q96QE5	GO:0005739
P82933	GO:0005763
P82933	GO:0005743
Q9H1V8	GO:0008021
Q15825	GO:0005887
Q15825	GO:0005886
Q6RW13	GO:0005794
P41250	GO:0030424
P41250	GO:0005759
P41250	GO:0005739
O60906	GO:0005783
O60906	GO:0005901
O60906	GO:0005886
Q15485	GO:0009897
Q15485	GO:0070062
Q15485	GO:0062023
Q96GW9	GO:0005759
Q96HS1	GO:0005741
Q96HS1	GO:0005739
P26651	GO:0000932
P17213	GO:0035578
P17213	GO:0035580
P17213	GO:0070062
Q92530	GO:0005783
O60888	GO:0070062
O75608	GO:0070062
O75608	GO:0031965
O75608	GO:0005886
O00238	GO:0005886
Q9Y278	GO:0000139
Q9NS28	GO:0005886
Q8IWL3	GO:0005739
Q9HD34	GO:0005759
Q9HD34	GO:0005739
O75462	GO:0009897
P09486	GO:0062023
P09486	GO:0005739
Q6PIU2	GO:0005789
P49591	GO:0070062
P54819	GO:0070062
P54819	GO:0005758
P54819	GO:0005739
P28331	GO:0005747
P28331	GO:0005759
P28331	GO:0005739
P56747	GO:0005886
A6NEQ0	GO:0005730
Q9UBN1	GO:0005887
Q8WV93	GO:0005739
P24347	GO:0005796
Q8NBM8	GO:0031093
Q9NS75	GO:0005887
Q8NHV4	GO:0036064
Q8NHV4	GO:0005813
Q8NHV4	GO:0005814
P12277	GO:0070062
A1L020	GO:0000932
O75947	GO:0005743
Q15582	GO:0070062
Q15582	GO:0005802
Q15582	GO:0062023
Q15582	GO:0005886
Q8N4F7	GO:0005789
Q8N4F7	GO:0000139
Q92529	GO:0005886
Q9BR39	GO:0005789
Q9BR39	GO:0005886
Q96FG2	GO:0005886
O96006	GO:0031965
O96006	GO:0016605
Q684P5	GO:0005813
Q684P5	GO:0031965
Q684P5	GO:0005886
Q8TD08	GO:0005794
Q8TD08	GO:0005776
Q8TD08	GO:0036064
Q8TD08	GO:0005814
Q9UIK4	GO:0005794
Q9Y592	GO:0005794
Q9Y592	GO:0005814
P14384	GO:0070062
P14384	GO:0005886
P27701	GO:0005887
P27701	GO:0070062
P27701	GO:0005886
O43242	GO:1904813
O43242	GO:0070062
O43242	GO:0000502
Q6UWP7	GO:0005783
Q6UWP7	GO:0005789
Q9BQL6	GO:0005925
P56373	GO:0005887
P62306	GO:0071013
P62306	GO:0046540
P60852	GO:0062023
P09693	GO:0005887
P09693	GO:0005886
Q9NS18	GO:0005739
O75069	GO:0005783
Q9Y3D8	GO:0005730
Q9Y3D8	GO:0005813
Q9Y5E7	GO:0005887
Q00987	GO:0005730
Q00987	GO:0017053
Q00987	GO:0005886
Q96A49	GO:0070062
Q96A49	GO:0005794
Q96A49	GO:0031234
Q969Q5	GO:0005776
Q969Q5	GO:0005886
P16870	GO:0005794
P16870	GO:0070062
P16870	GO:0005886
Q58HT5	GO:0005789
P35611	GO:0014069
P35611	GO:0005886
P35611	GO:0005912
Q8NDZ4	GO:0000139
P16410	GO:0009897
P16410	GO:0005794
P16410	GO:0005887
Q9BS26	GO:0005789
Q9BS26	GO:0070062
Q9BS26	GO:0035580
Q8WZ04	GO:0005886
Q9Y264	GO:0062023
Q9Y397	GO:0005783
Q9Y397	GO:0005794
Q9Y397	GO:0000139
Q8TDL5	GO:0070062
P18510	GO:0070062
P18510	GO:0005886
P84077	GO:0070062
P84077	GO:0005886
Q8IXL7	GO:0005783
Q8IXL7	GO:0005739
P63165	GO:0031965
P63165	GO:0008076
P63165	GO:0016605
Q9UIL1	GO:0005794
Q9UIL1	GO:0005802
O75368	GO:0070062
O00526	GO:0005887
O00526	GO:0070062
O00526	GO:0016324
Q5T160	GO:0005739
Q13617	GO:0019005
Q9NP94	GO:0005887
Q9NP94	GO:0005886
P57105	GO:0005739
P07327	GO:0005886
O43402	GO:0005783
O43402	GO:0005794
O43402	GO:0005789
Q9H0W5	GO:0005813
Q9H0W5	GO:0005886
O95168	GO:0005739
P62906	GO:0005925
P62906	GO:0022626
P62906	GO:0022625
P62906	GO:0070062
Q9NZC4	GO:0005794
Q9UNQ0	GO:0005886
Q9BYT8	GO:0005758
Q9H237	GO:0005783
Q9H237	GO:0005789
Q8N441	GO:0005794
Q8N441	GO:0005886
Q9NSD7	GO:0005887
Q9NSD7	GO:0005886
O95971	GO:0005886
Q8TDD5	GO:0005886
Q16473	GO:0070062
Q14330	GO:0005887
Q14330	GO:0005886
O14613	GO:0015630
O14613	GO:0005886
Q8WVC0	GO:0005813
O95452	GO:0005884
Q01959	GO:0005887
Q01959	GO:0043025
Q01959	GO:0005886
Q9UNW1	GO:0005783
Q9UNW1	GO:0070062
O60921	GO:0035861
Q9NRY2	GO:0035861
Q86W33	GO:0005886
A0A0U1RRE5	GO:0000932
Q9HD89	GO:0035578
Q9HD89	GO:0070062
Q6TDP4	GO:0015629
P23527	GO:0000786
Q9H344	GO:0005886
Q7L9B9	GO:0005886
Q99442	GO:0005783
Q9Y5L2	GO:0005811
P40933	GO:0005794
P40933	GO:0016607
O75616	GO:0005759
O75616	GO:0005739
Q96D31	GO:0005887
Q96D31	GO:0005886
P60903	GO:0070062
P60903	GO:0090575
P60903	GO:0062023
P60903	GO:0005886
Q9C035	GO:0000932
O15126	GO:0005802
O15126	GO:0035579
O15126	GO:0032588
O15126	GO:0055038
O15126	GO:0005886
P58499	GO:0070062
Q8NGH5	GO:0005887
Q9H1C4	GO:0005783
Q9H1C4	GO:0005789
Q96DU9	GO:0010494
Q96BW5	GO:0070062
Q86XQ3	GO:0005886
Q68CQ4	GO:0005730
Q9UIJ7	GO:0005759
Q9UIJ7	GO:0005739
P22083	GO:0005794
P22083	GO:0005802
Q9BZW2	GO:0005886
Q96EB6	GO:0005635
Q96EB6	GO:0005730
Q96EB6	GO:0005739
Q96EB6	GO:0016605
O60765	GO:0005730
Q9UHG0	GO:0015630
Q9UHG0	GO:0072686
Q58FF8	GO:0070062
Q58FF8	GO:0005886
P43220	GO:0005887
Q6NSX1	GO:0005886
Q9P0J6	GO:0005743
Q9P0J6	GO:0005739
Q9BSK2	GO:0005739
O60243	GO:0005887
O60243	GO:0000139
Q9UGJ1	GO:0055037
Q9UGJ1	GO:0005813
P57721	GO:0070062
O60506	GO:0071013
Q96RE9	GO:0005730
Q9BXN1	GO:0062023
Q05315	GO:0062023
P48651	GO:0005789
O76064	GO:0035861
Q96P68	GO:0005886
Q6BAA4	GO:0005887
P03372	GO:0005886
P55344	GO:0005886
C9JLW8	GO:0010494
Q6UX07	GO:0005743
Q86XT2	GO:0070062
Q0VDF9	GO:0005886
Q9Y584	GO:0005743
O00270	GO:0005887
O00270	GO:0005886
Q02809	GO:0005783
Q02809	GO:0070062
Q8NGY7	GO:0005887
Q8NGY7	GO:0030425
P00352	GO:0070062
Q8NGS1	GO:0005886
Q9NQ79	GO:0070062
Q9HD33	GO:0005743
Q9HD33	GO:0005739
Q9NRR6	GO:0005925
Q9NRR6	GO:0005794
O00217	GO:0005747
O00217	GO:0005743
O00217	GO:0005739
P34947	GO:0031965
P34947	GO:0016607
Q86XS5	GO:0062023
Q6DKI1	GO:0022625
Q76B58	GO:0005783
Q76B58	GO:0043025
Q76B58	GO:0030425
P10415	GO:0005741
P10415	GO:0005783
P10415	GO:0031965
P10415	GO:0005789
P10415	GO:0005739
Q8NER5	GO:0005886
P22001	GO:0030424
P22001	GO:0008076
P22001	GO:0005886
Q9H190	GO:0005794
Q9H190	GO:0005730
Q9H190	GO:0070062
Q9H190	GO:0016607
Q8TCF1	GO:0010494
P07900	GO:0043202
P07900	GO:1904813
P07900	GO:0070062
P07900	GO:0005886
P07900	GO:0043025
P07900	GO:0005739
Q96KN1	GO:0005886
P07101	GO:0030424
P31785	GO:0009897
P31785	GO:0005887
P31785	GO:0005886
Q9BVP2	GO:0005730
P03950	GO:0005694
P03950	GO:0015629
Q8N9R8	GO:0031965
O43189	GO:0005813
O43189	GO:0035861
P21926	GO:0005925
P21926	GO:0005887
P21926	GO:0070062
Q13021	GO:0000139
P04181	GO:0005759
P04181	GO:0005739
Q96KP4	GO:0070062
Q04609	GO:0070062
P40763	GO:0090575
Q15223	GO:0005912
Q15223	GO:0005886
P21918	GO:0005887
P21918	GO:0005886
Q12908	GO:0005887
Q12908	GO:0016324
Q12908	GO:0005886
Q16633	GO:0090575
Q02161	GO:0005887
Q9NZ43	GO:0005783
Q9NZ43	GO:0005789
Q9NZ43	GO:0031201
Q02383	GO:0070062
Q96NN9	GO:0005783
Q96NN9	GO:0005739
Q9NPC1	GO:0005887
Q9NPC1	GO:0005886
Q86XR8	GO:0005794
Q86XR8	GO:0005813
P21579	GO:0030672
P21579	GO:0030424
P21579	GO:0008021
P21579	GO:0005886
Q96R72	GO:0005887
Q6YP21	GO:0005739
O95995	GO:0005794
O95995	GO:0005886
Q13868	GO:0005730
Q5JS37	GO:0035578
P31358	GO:0005886
P31930	GO:0005743
P31930	GO:0005739
P0DP08	GO:0009897
P0DP08	GO:0042571
Q96DP5	GO:0005739
P62277	GO:0005925
P62277	GO:0005730
P62277	GO:0014069
P62277	GO:0022627
P62277	GO:0022626
P62277	GO:0070062
P33947	GO:0005783
P33947	GO:0005789
P33947	GO:0000139
P33947	GO:0005801
Q5NUL3	GO:0005887
Q5NUL3	GO:0005886
Q13885	GO:0015630
Q13885	GO:0070062
Q13885	GO:0072686
Q9Y399	GO:0005743
Q9Y399	GO:0005739
Q8IYM1	GO:0015630
Q9HBE5	GO:0009897
Q9HBE5	GO:0005886
Q99527	GO:0005635
Q99527	GO:0005802
Q99527	GO:0005783
Q99527	GO:0005730
Q99527	GO:0005887
Q99527	GO:0055037
Q99527	GO:0005769
Q99527	GO:0005886
Q96JF0	GO:0005794
Q96JF0	GO:0000139
Q86VP1	GO:0070062
Q96AP0	GO:0000781
Q9H1R2	GO:0005886
Q15389	GO:0070062
Q96RP9	GO:0005759
Q96RP9	GO:0005739
H3BQL2	GO:0005801
O95965	GO:0005925
O95965	GO:0005886
P20339	GO:0030425
P20339	GO:0031901
P20339	GO:0030424
P20339	GO:0070062
P20339	GO:0005769
P20339	GO:0005886
P20339	GO:0030139
Q9HAT1	GO:0062023
Q9HAT1	GO:0005793
Q99719	GO:0015630
Q99719	GO:0008021
Q99719	GO:0005886
Q86XE3	GO:0005743
P32929	GO:0070062
O95400	GO:0046540
P00441	GO:0005758
P00441	GO:0005777
P00441	GO:0070062
P00441	GO:0005886
P00441	GO:0005759
P00441	GO:0043025
P00441	GO:0005739
O60504	GO:0005925
Q15465	GO:0005794
Q15465	GO:0005886
Q8NGE3	GO:0005886
Q16698	GO:0005759
Q16698	GO:0005739
Q9BQP7	GO:0005739
Q9BVC6	GO:0070062
P36957	GO:0005759
P36957	GO:0005739
Q8IWX5	GO:0005783
Q8IWX5	GO:0005789
P13164	GO:0005886
O43556	GO:0005887
P17987	GO:0070062
P17987	GO:0005813
Q15011	GO:0005783
Q15011	GO:0005789
P20851	GO:0005886
Q9UNP9	GO:1904813
Q9UNP9	GO:0016607
Q9UNP9	GO:0071013
P31391	GO:0005887
P31391	GO:0005886
