Protein	Term
Q9H5I1	GO:0071456
Q9H5I1	GO:0000122
P35268	GO:0002181
Q6P3S1	GO:0006897
Q6P3S1	GO:0050852
O95665	GO:0007218
P82930	GO:0032543
P35610	GO:0042632
P35610	GO:0008203
Q16517	GO:0007420
P09067	GO:0009952
P18075	GO:0030509
P18075	GO:0010862
P18075	GO:0045786
Q00535	GO:0016241
Q00535	GO:0007268
Q00535	GO:0018105
C9JUS6	GO:0007189
Q9UJ96	GO:0071805
P32248	GO:0019722
P32248	GO:0046330
P32248	GO:0090630
P32248	GO:0043123
P32248	GO:0070374
P32248	GO:0006954
P32248	GO:0051897
P32248	GO:0007204
O75604	GO:0050821
O75604	GO:0016579
O75604	GO:0000122
P43088	GO:0006954
P43088	GO:0007204
P26842	GO:1901224
P14679	GO:0007601
P16152	GO:0030855
P16152	GO:0006805
Q96EU6	GO:0006364
Q8TF76	GO:0000278
Q8NDV2	GO:0007189
Q8N884	GO:0051607
Q7Z5G4	GO:0050821
A0A0C4DH43	GO:0050853
A0A0C4DH43	GO:0006958
A0A0C4DH43	GO:0006911
A0A0C4DH43	GO:0006910
A0A0C4DH43	GO:0045087
Q15573	GO:0006366
Q9NR34	GO:0006487
P43364	GO:0000122
Q9NRD5	GO:0006890
P51677	GO:0019722
P51677	GO:0006954
P51677	GO:0006968
P51677	GO:0007204
O43678	GO:0006120
O43678	GO:0032981
O43678	GO:0042776
Q9UBT3	GO:0090090
P04792	GO:0061077
Q9Y2Q9	GO:0032543
Q15904	GO:0006879
Q15904	GO:1902600
Q9P086	GO:0060261
Q9P086	GO:0032968
Q9P086	GO:0051123
Q8IY45	GO:0031146
Q9BRG1	GO:0090148
Q9BRG1	GO:0016236
Q9BRG1	GO:0036258
Q02641	GO:0007268
Q53G59	GO:0006513
Q8NA77	GO:0008584
Q8NA77	GO:0007283
Q9Y2Q3	GO:0030855
Q9UDY6	GO:0045087
O14798	GO:0043065
P27540	GO:0001938
Q9UIS9	GO:0006366
Q96RF0	GO:0006897
Q96RF0	GO:0000281
Q15836	GO:0006887
Q15836	GO:0042147
O75306	GO:0006120
O75306	GO:0042776
Q14116	GO:0051092
Q14116	GO:0051897
Q14116	GO:0032729
Q14116	GO:0050729
Q14116	GO:0014068
Q14116	GO:0001525
P51809	GO:0006906
Q96GQ7	GO:0006364
Q9Y2J4	GO:0030036
Q9Y2J4	GO:0001525
Q13595	GO:0000398
O75486	GO:0006282
O75486	GO:0043966
Q96EF6	GO:0030433
Q96EF6	GO:0031146
O95747	GO:0018107
O95747	GO:0046777
P27361	GO:0000165
P27361	GO:0070374
P27361	GO:0030509
P27361	GO:0071260
P61328	GO:0007507
P56180	GO:0008285
P56180	GO:0006470
Q6K0P9	GO:0050821
Q6K0P9	GO:0032731
P61158	GO:0060271
Q93091	GO:0050830
Q93091	GO:0051607
Q93091	GO:0050829
Q93091	GO:0061844
Q93091	GO:0045087
P09237	GO:0022617
Q19AV6	GO:0000724
Q19AV6	GO:0050821
Q9Y3A6	GO:0006888
Q9Y3A6	GO:0007030
Q08209	GO:0006470
Q6P1L6	GO:0000122
P25445	GO:0006915
P25445	GO:0071260
O14920	GO:0051092
O14920	GO:0071356
O14920	GO:0072659
O14920	GO:0018105
O14920	GO:0043123
O14920	GO:0006954
O14920	GO:0045087
P55081	GO:0000398
Q9Y3D6	GO:0007204
Q9Y3D6	GO:0000422
Q92560	GO:0008285
Q92560	GO:0016579
P16671	GO:0006911
P16671	GO:0051092
Q6P988	GO:0090090
O75367	GO:0000122
P10451	GO:0001649
Q92905	GO:0016579
P51116	GO:0000381
P51116	GO:0017148
O60907	GO:0007605
O60907	GO:0000122
O60907	GO:0016575
P0CG04	GO:0050871
P0CG04	GO:0006910
P0CG04	GO:0002250
P0CG04	GO:0045087
Q13588	GO:0007605
Q9BQE3	GO:0000278
P01258	GO:0007189
Q86WA6	GO:0006805
P56703	GO:0060070
Q96GE9	GO:0032981
Q13156	GO:0000724
Q13156	GO:0006260
P0CG36	GO:0007507
P0CG36	GO:0009952
Q8TAM2	GO:0060271
P33993	GO:0006260
Q8NE86	GO:0019722
P62280	GO:0002181
Q9BXK5	GO:0006919
Q9BXK5	GO:0006915
Q96EL2	GO:0032543
O95831	GO:0006919
O95831	GO:0043065
O95831	GO:0006915
Q9BUL5	GO:0031398
Q32P51	GO:0000398
Q96L21	GO:0007283
Q9NPI1	GO:0008285
Q9UM63	GO:0006915
Q8TC84	GO:0043065
P61956	GO:0032436
Q8TAC2	GO:0016579
Q495T6	GO:0016485
Q9UEW8	GO:0018107
Q9UEW8	GO:0018105
Q9Y230	GO:0006275
Q9Y230	GO:0090090
Q9Y230	GO:0050821
P49450	GO:0000281
Q9Y265	GO:0006275
Q9Y265	GO:0090263
Q9Y265	GO:0007283
Q9Y265	GO:0050821
P61764	GO:0072659
Q9C098	GO:0018105
Q5VXT5	GO:0021762
Q9H0G5	GO:0000381
Q16515	GO:0007268
Q16515	GO:0035725
Q16515	GO:0007417
Q15040	GO:0016579
O95711	GO:0045087
A6NK02	GO:0045087
P11166	GO:0007417
Q8IYX1	GO:0090630
Q5VT99	GO:0071805
Q99835	GO:0007417
P04259	GO:0045109
O60479	GO:0030855
O95208	GO:0006897
Q9BV87	GO:0000079
P15559	GO:0034599
Q9NNX9	GO:0007420
Q9H2S1	GO:0071805
P27037	GO:0010862
P27824	GO:0030433
Q99502	GO:0007605
O14975	GO:0006635
Q9BU61	GO:0032981
Q9BXN2	GO:0031334
Q9BXN2	GO:0032760
Q9BXN2	GO:0006910
Q9BXN2	GO:0042110
Q9BXN2	GO:0032729
P04180	GO:0042632
P04180	GO:0008203
P15882	GO:0051056
Q9H334	GO:0000122
Q9H334	GO:0010595
P35527	GO:0030855
P35527	GO:0008544
P35527	GO:0045109
Q6UWH6	GO:0006888
P05000	GO:0002250
P61803	GO:0006487
O15446	GO:0007169
Q53S08	GO:0006890
Q53S08	GO:0042147
Q9P0R6	GO:0006469
Q9P0R6	GO:0090263
Q9NZL4	GO:0032436
Q9P1W8	GO:0008285
Q8NGP3	GO:0007608
Q9UN76	GO:0035725
O43187	GO:0051092
O43187	GO:0032088
Q05516	GO:0006915
Q05516	GO:0000122
Q9H7B2	GO:0042273
Q13541	GO:0000082
P05109	GO:0030307
P05109	GO:0006919
P05109	GO:0050729
P05109	GO:0006954
Q86YL5	GO:0007283
P02652	GO:0050821
P02652	GO:0008203
P22301	GO:0050728
P22301	GO:0032720
P28476	GO:0007268
P28476	GO:0042391
P51149	GO:0006897
P51149	GO:0042147
P10092	GO:0007189
Q9BR76	GO:0007015
Q9BR76	GO:0030036
Q8WUD1	GO:0007030
Q96EX3	GO:0007018
Q13421	GO:0007160
Q9NWS0	GO:0030855
Q9NWS0	GO:0031334
Q9NWS0	GO:0006364
O94826	GO:0098586
P52798	GO:0007411
Q6A162	GO:0030855
Q6A162	GO:0045109
P01589	GO:0006954
P01589	GO:0006915
O95394	GO:0006487
Q9UNN5	GO:0030433
Q9UNN5	GO:0031334
Q9UNN5	GO:0043065
Q9GZZ7	GO:0007399
O95661	GO:0000079
Q9H223	GO:0006897
Q9H223	GO:0060271
Q9H223	GO:0072659
P17931	GO:0031334
Q9H221	GO:0042632
P06850	GO:0007268
Q8N4S9	GO:0007605
Q8N4S9	GO:0070830
P19474	GO:0010508
P19474	GO:0051092
P19474	GO:0045087
P19474	GO:0051865
P19474	GO:0043123
P19474	GO:0070534
P19474	GO:0032088
Q16762	GO:0030855
Q9Y276	GO:0032981
Q9P296	GO:0006954
Q9P296	GO:0032720
Q9P296	GO:0007200
Q9P296	GO:0007204
P51686	GO:0019722
P51686	GO:0006968
P51686	GO:0007204
Q96H20	GO:0090148
Q96H20	GO:0016236
Q96H20	GO:0036258
Q9NRG0	GO:0006275
O43603	GO:0007218
O43603	GO:0006936
O43603	GO:0007200
P50148	GO:0006469
P50148	GO:0007189
P50148	GO:0050821
P43251	GO:0007417
P28356	GO:0009952
P24390	GO:0006888
P02489	GO:0050821
P02489	GO:0007601
P60008	GO:0007283
P35638	GO:0000122
P35638	GO:0032088
P35638	GO:0032757
P55957	GO:0031334
P55957	GO:0006919
P07737	GO:0050821
Q8IXJ6	GO:0071456
Q8IXJ6	GO:0008285
Q8IXJ6	GO:0000122
Q8IXJ6	GO:0021762
P15923	GO:0000122
P50895	GO:0007160
P50876	GO:0032436
Q16558	GO:0007268
O75340	GO:0097190
O75340	GO:0010595
O75340	GO:0006888
P46783	GO:0002181
Q13685	GO:0001525
O95167	GO:0006120
O95167	GO:0032981
O95167	GO:0042776
P29120	GO:0016485
Q32P28	GO:0008285
Q32P28	GO:0050821
Q6NUN7	GO:0007420
Q6ZNG0	GO:0000122
Q14142	GO:0010508
Q14142	GO:0051092
Q14142	GO:0032880
Q14142	GO:0043123
Q14142	GO:0045087
Q9Y3I1	GO:0000422
P60568	GO:0050729
P60568	GO:0030307
P60568	GO:0042531
P41145	GO:0007218
P41145	GO:0007268
P03901	GO:0042776
Q13216	GO:0051865
P10916	GO:0007507
P10916	GO:0030308
Q9UJ71	GO:0051607
Q6ISB3	GO:0008544
Q6ISB3	GO:0070830
P02647	GO:0042632
P02647	GO:0008203
P02647	GO:0050821
P02647	GO:0007229
P02647	GO:0050728
Q06520	GO:0006805
Q06520	GO:0008203
Q9NSB2	GO:0045109
P41143	GO:0071456
P41143	GO:0033138
P41143	GO:0007187
Q9HAV5	GO:0046330
Q9HAV5	GO:0008544
Q9HAV5	GO:0043123
P83859	GO:0007218
Q96GV9	GO:0050728
Q6PEY2	GO:0000278
P13236	GO:0071356
P13236	GO:0070098
P13236	GO:0071346
P13236	GO:0070374
P13236	GO:0006954
P13236	GO:0071347
Q9Y287	GO:0007399
Q9H6I2	GO:0030308
Q9H6I2	GO:0050821
Q9H6I2	GO:0090090
Q9H6I2	GO:0007507
Q9H6I2	GO:0001525
O00716	GO:0006367
O00716	GO:0000082
Q8N7P3	GO:0070830
Q16647	GO:0097190
Q16647	GO:0050728
Q16647	GO:0045766
Q16647	GO:0071347
P20366	GO:0006954
P20366	GO:0007204
Q969X5	GO:0006888
Q969X5	GO:0006890
Q15363	GO:0006888
Q15363	GO:0072659
Q15363	GO:0007030
P01100	GO:0006954
P01100	GO:1902895
P01100	GO:0060395
Q9GZZ6	GO:0007268
Q9GZZ6	GO:0042391
P36405	GO:0060271
P36405	GO:0000281
P08238	GO:0050821
O14896	GO:0008285
Q9H9A5	GO:0017148
P05976	GO:0006936
Q9NWB7	GO:0060271
Q9NWB7	GO:0006919
Q9NWB7	GO:0006915
O75506	GO:0000122
P55290	GO:0008285
P55290	GO:0007266
P55290	GO:0001938
Q96M29	GO:0060271
Q5SQQ9	GO:0007417
Q01523	GO:0050830
Q01523	GO:0071222
Q01523	GO:0032757
Q01523	GO:0050829
Q01523	GO:0061844
Q01523	GO:0045087
Q70CQ3	GO:0016579
Q70CQ3	GO:0000422
Q9Y5S9	GO:0000381
Q9Y5S9	GO:0000398
Q13641	GO:0090090
Q9H0S4	GO:0006364
Q6UX04	GO:0000398
Q9ULB4	GO:0098609
Q9H4R4	GO:0000122
P78540	GO:0032720
Q16572	GO:0007268
Q9UH92	GO:0000122
Q9ULW6	GO:0006334
Q9Y224	GO:0006469
O43353	GO:0051092
O43353	GO:0050852
O43353	GO:0032731
O43353	GO:0033138
O43353	GO:0045087
Q9NZP0	GO:0007608
Q86SG7	GO:0050830
P47870	GO:0007268
P47870	GO:0042391
Q9UJ78	GO:0000122
Q7L591	GO:0007169
Q6ZNA5	GO:0006879
Q9BW61	GO:0032436
P62745	GO:0006915
P62745	GO:0007015
P62745	GO:0043065
P62745	GO:0010595
P62745	GO:0008360
P62745	GO:0000281
P62745	GO:0007266
O75317	GO:0016579
Q14201	GO:0008285
P78348	GO:0035725
P15153	GO:0007015
P15153	GO:0008360
P05019	GO:0051897
P05019	GO:0032720
P05019	GO:0042531
P05019	GO:0007517
P49765	GO:0045766
P49765	GO:0001938
Q9NPA2	GO:0006954
Q86SF2	GO:0016266
Q86SF2	GO:0005975
Q8IZF4	GO:0007189
O95365	GO:0051092
O95365	GO:0000381
O95365	GO:0000122
O95365	GO:0030512
Q7Z6K4	GO:0090263
Q7Z6K4	GO:0001938
Q86U44	GO:0000398
Q86X95	GO:0000122
Q9NY99	GO:0007417
Q9BZX4	GO:0007283
Q9BZX4	GO:0007266
P58005	GO:0042149
P25024	GO:0019722
P25024	GO:0007204
P38606	GO:0016241
P38606	GO:0006879
Q9BPU9	GO:0060271
Q9UNZ2	GO:0007030
P0DP72	GO:0098609
Q8NEZ5	GO:0032436
Q9Y5E3	GO:0007399
Q14332	GO:0060070
Q96FJ0	GO:0016579
Q15645	GO:0006366
P62256	GO:0070936
Q8WYH8	GO:0006275
Q8WYH8	GO:0043065
Q8WYH8	GO:0006260
O94772	GO:0007399
P41597	GO:0006954
P41597	GO:0019722
P41597	GO:0009611
P41597	GO:0007204
Q9P287	GO:0000079
Q14D33	GO:0006612
P06396	GO:0022617
P06396	GO:0007417
Q9NWT8	GO:0032543
Q9Y2J0	GO:0006887
Q2TAL8	GO:0043065
P08727	GO:0030855
P08727	GO:0045109
Q96GD0	GO:0006470
Q96DB2	GO:0016575
P33681	GO:0042102
Q9Y388	GO:0000398
Q12798	GO:0000278
Q9NQH7	GO:0016485
P61296	GO:0007507
Q16560	GO:0000398
Q3ZCQ8	GO:0006470
P62249	GO:0002181
P62249	GO:0006364
P07315	GO:0007601
P41235	GO:0008285
P41235	GO:0006805
P41235	GO:0030308
Q15761	GO:0007268
Q9BQ70	GO:0000122
P43359	GO:0000122
Q53GG5	GO:0007507
Q53GG5	GO:0030036
Q9BPU6	GO:0007399
P78560	GO:0097190
P78560	GO:0043065
P78560	GO:0006919
P02792	GO:0006879
Q96FL9	GO:0016266
Q8IV01	GO:0071277
O60583	GO:0006366
O60583	GO:0000079
Q96QR1	GO:0030308
Q16445	GO:0007268
Q16445	GO:0042391
Q96A26	GO:0071456
Q96A26	GO:0043065
Q96A26	GO:0006919
Q9NP90	GO:0042147
P18084	GO:0007160
P18084	GO:0007179
P18084	GO:0007229
Q7Z2W9	GO:0032543
O00214	GO:0098586
P09326	GO:0042110
P98077	GO:0007169
Q56P42	GO:0050728
Q56P42	GO:0032088
O00483	GO:0006120
Q9BUT1	GO:0006635
Q9Y3U8	GO:0002181
P58166	GO:0060395
P35247	GO:0045087
Q8N5C8	GO:0043123
Q96N03	GO:0043524
Q96N03	GO:0007411
Q9UMX6	GO:0007601
Q16270	GO:0008285
P01730	GO:0043123
P01730	GO:0070374
P01730	GO:0042110
Q5MJ70	GO:0000082
Q9NPH6	GO:0007608
Q03403	GO:0070098
P28566	GO:0007268
Q15768	GO:0007411
Q15768	GO:0007399
Q9Y4Z0	GO:0000398
Q15928	GO:0006366
Q15928	GO:0000122
O75911	GO:0007601
Q9Y676	GO:0032543
Q9Y3D9	GO:0032543
P33241	GO:0006968
Q8NCE2	GO:0016236
Q9NRC9	GO:0007605
Q8IV13	GO:0000079
Q9Y4R7	GO:0060271
P61160	GO:0060271
O94864	GO:0006282
O94864	GO:0043966
P12838	GO:0050830
P12838	GO:0071222
P12838	GO:0050829
P12838	GO:0061844
P12838	GO:0045087
Q7Z4G1	GO:0032088
Q92777	GO:0007268
Q9Y5R8	GO:0006888
Q08380	GO:0006968
Q8NGN1	GO:0007268
P01911	GO:0050852
P01911	GO:0008544
P01911	GO:0043123
P01911	GO:0070374
Q9NP61	GO:0009306
P09211	GO:0006469
P09211	GO:0032720
P09211	GO:0006805
P09211	GO:0007417
Q96RT6	GO:0006888
Q96RT6	GO:0009306
P32243	GO:0007411
P56211	GO:0000086
Q9NR81	GO:0051056
Q9NR81	GO:0007266
P05412	GO:0043065
P05412	GO:0000122
P05412	GO:1902895
P09681	GO:0007189
Q147U1	GO:0000122
Q92993	GO:0010508
Q92993	GO:0000724
Q92993	GO:0042149
Q92993	GO:0000122
Q92993	GO:0090398
P61006	GO:0009306
P61006	GO:0072659
P61006	GO:0007030
Q3KR16	GO:0051056
P32246	GO:0070098
P32246	GO:0006887
P32246	GO:0009611
P32246	GO:0070374
P32246	GO:0006954
O15260	GO:0007030
P11226	GO:0050830
P11226	GO:0045087
Q12836	GO:0042102
Q8NEE6	GO:0031146
Q86SQ3	GO:0007189
Q96JY6	GO:0030036
Q16836	GO:0006635
Q9Y2V3	GO:0007601
P51812	GO:0030307
P51812	GO:0018105
Q9GZS0	GO:0007018
P46776	GO:0002181
Q08170	GO:0000398
Q9NZT1	GO:0008544
Q96A56	GO:0010508
P06727	GO:0042632
P06727	GO:0008203
P27986	GO:0046854
P27986	GO:0050821
O00471	GO:0000281
O00471	GO:0090148
O75382	GO:0007399
Q8WVZ9	GO:0070936
Q9H3N8	GO:0006954
Q9H3N8	GO:0007268
Q9BVC4	GO:0071456
Q9BVC4	GO:0030307
P09017	GO:0009952
Q9NQX1	GO:0000278
Q9NQX1	GO:0000122
Q9NQX1	GO:0016575
P15863	GO:0006366
P51397	GO:0097190
P51397	GO:0006919
P51397	GO:0006915
P51397	GO:0032088
P31689	GO:0043065
P62701	GO:0002181
Q92734	GO:0006888
Q92734	GO:0043123
Q8NI29	GO:0031146
P15391	GO:0050853
P49703	GO:0009306
Q9H0H5	GO:0051056
Q9H0H5	GO:0000281
Q9H0H5	GO:0007283
Q9H0H5	GO:0007266
Q9UJT9	GO:0031146
Q96RK4	GO:0060271
Q96RK4	GO:0000281
Q9H009	GO:0006612
Q6PIZ9	GO:0006968
Q9NWT1	GO:0042273
Q14680	GO:0046777
Q14680	GO:0006915
Q14680	GO:0000086
O00273	GO:0061077
O95500	GO:0070830
O95678	GO:0045109
Q15486	GO:0007399
P51684	GO:0006968
P51684	GO:0007204
Q96G74	GO:0016579
O14733	GO:0000165
O14733	GO:0070374
O14733	GO:0090398
Q9BVG3	GO:0051092
Q9BVG3	GO:0043123
Q9BVG3	GO:0045087
Q9NWH7	GO:0007283
Q9Y5S8	GO:0006954
Q9Y5S8	GO:0001525
Q9GZP0	GO:0014068
Q9GZP0	GO:0043406
P78362	GO:0045071
P78362	GO:0045087
P78362	GO:0018105
P31274	GO:0045786
P31274	GO:0009952
P51161	GO:0008285
Q9UH17	GO:0051607
Q9BYI3	GO:0046854
Q9BYI3	GO:0072659
P62263	GO:0000122
Q8WVT3	GO:0007030
Q8WUW1	GO:0031334
Q14206	GO:0019722
Q9Y6I4	GO:0000278
Q9NVU7	GO:0042273
Q16644	GO:0046777
Q16644	GO:0018105
Q99759	GO:0046777
O95150	GO:0006919
Q6UW15	GO:0061844
Q01860	GO:0000122
Q01860	GO:0009611
Q9Y6N8	GO:0098609
Q12891	GO:0071356
Q12891	GO:0032757
Q12891	GO:0032755
Q12891	GO:0050729
Q12891	GO:0071347
Q12891	GO:0030308
O14829	GO:0006470
O75398	GO:0006366
P19256	GO:0098609
P19256	GO:0071356
P19256	GO:0071346
A7MCY6	GO:0051607
O75554	GO:0000398
P52434	GO:0006366
P29350	GO:0006470
P29350	GO:0000278
P29350	GO:0008285
P29350	GO:0014068
P29350	GO:2000045
P15172	GO:0007517
Q9BTU6	GO:0046854
Q9H8G1	GO:0021762
Q96FZ7	GO:0036258
Q96FZ7	GO:0007080
Q15842	GO:0071805
O15117	GO:0050852
O15117	GO:0007229
O15117	GO:0072659
Q99829	GO:0071277
Q14192	GO:0000122
Q8WUZ0	GO:2000045
O95750	GO:0046330
O95750	GO:0070374
O95750	GO:0007399
P30533	GO:0032091
Q8N344	GO:0000122
P54257	GO:0007268
P54257	GO:0007420
P51681	GO:0000165
P51681	GO:0019722
P51681	GO:0006954
P51681	GO:0006968
P51681	GO:0007204
Q86Y34	GO:0007189
Q9BQ87	GO:0016575
P18848	GO:0042149
P18848	GO:0043065
P13647	GO:0008544
P13647	GO:0045109
Q8N0U8	GO:0034599
Q9Y5K2	GO:0022617
Q6NUS6	GO:0043065
O95096	GO:0007420
P43405	GO:0031334
P43405	GO:0050853
P43405	GO:0032760
P43405	GO:0032755
P43405	GO:0007169
P43405	GO:0032757
P43405	GO:0007229
P43405	GO:0002250
P43405	GO:0045087
Q9Y5X0	GO:0060271
Q9H5V7	GO:0000122
Q96A09	GO:0008285
Q96A09	GO:0045786
O15492	GO:0007601
Q8IV61	GO:0000165
Q14738	GO:0007399
Q96IZ0	GO:0043065
Q7Z5H3	GO:0051056
Q7Z5H3	GO:0090630
Q96GX1	GO:0060271
A0A0J9YW62	GO:0050853
A0A0J9YW62	GO:0006958
A0A0J9YW62	GO:0006911
A0A0J9YW62	GO:0006910
A0A0J9YW62	GO:0045087
Q92858	GO:0007417
P51654	GO:0090263
P56279	GO:0033138
P43119	GO:0006954
P43119	GO:0007189
P43119	GO:0007204
P43119	GO:0007187
Q9Y291	GO:0032543
Q8IYP9	GO:0006612
Q03169	GO:0006887
P48023	GO:0006915
P48023	GO:0043123
P48023	GO:0006919
P48023	GO:0016525
O60934	GO:0000724
P53779	GO:0090398
Q92186	GO:0007399
P49770	GO:0050852
Q16581	GO:0006954
Q16581	GO:0007200
Q16581	GO:0007204
Q6ZMH5	GO:0030509
O94776	GO:0000122
O94776	GO:0016575
Q9UGM1	GO:0042391
O15235	GO:0032543
P08700	GO:0007399
P50553	GO:0000122
Q96HF1	GO:0008285
Q96HF1	GO:0043065
Q96HF1	GO:0090090
Q4G0F5	GO:0016241
Q4G0F5	GO:0042147
P30532	GO:0007268
P30532	GO:0042391
Q13015	GO:0043065
O14683	GO:0008285
Q86V81	GO:0001649
A6NG13	GO:0006487
P50406	GO:0007268
P50406	GO:0007187
Q13561	GO:0007080
Q96LR9	GO:0001525
P35318	GO:0006954
P35318	GO:0007189
P23528	GO:0000281
P23528	GO:0030036
P23528	GO:0007266
Q5T8D3	GO:0016236
Q5T752	GO:0071277
P78333	GO:0090263
P51511	GO:0022617
Q86YQ8	GO:0071277
Q9H2S5	GO:0045087
P31644	GO:0007268
P31644	GO:0042391
Q96R27	GO:0007608
Q5T9L3	GO:0090263
Q02750	GO:0000165
Q02750	GO:0008285
Q02750	GO:0090398
P30281	GO:0000079
P30281	GO:0000082
Q15599	GO:0072659
Q8IW41	GO:0090398
Q8IW41	GO:0046777
Q8IW41	GO:0018105
P35321	GO:0008544
P36578	GO:0002181
Q9UKD2	GO:0042273
Q9UKD2	GO:0006364
O14561	GO:0006120
O14561	GO:0032981
O14561	GO:0042776
Q00536	GO:0010508
Q00536	GO:0006887
Q00536	GO:0007283
P06858	GO:0042632
P09629	GO:0009952
Q5VWJ9	GO:0000422
Q9UL26	GO:0006897
Q16600	GO:0000122
Q6PEY1	GO:0090090
Q6PEY1	GO:0050821
Q96LB8	GO:0050830
Q96LB8	GO:0061844
Q96LB8	GO:0045087
Q8IZ21	GO:0030036
Q9BZS1	GO:0008285
Q9BZS1	GO:0032088
Q9BZS1	GO:0000122
Q6P9F5	GO:0045087
Q6P9F5	GO:0032088
A8MTQ0	GO:0007417
P13945	GO:0007187
P13945	GO:0005975
Q04725	GO:0090090
O00303	GO:0016579
Q9UBU3	GO:0050728
Q9UBU3	GO:0016525
Q9UBU3	GO:0032720
O15522	GO:0006366
P62244	GO:0002181
Q3YBR2	GO:0008285
Q3YBR2	GO:0050821
Q3YBR2	GO:0006260
Q2MKA7	GO:0090263
Q9Y3A2	GO:0043065
Q9Y3A2	GO:0007399
P51452	GO:0030336
P12644	GO:0060395
P12644	GO:0008285
P12644	GO:0043065
P12644	GO:0000122
P12644	GO:0010595
P12644	GO:0030509
P12644	GO:0045786
Q8IY67	GO:0000381
Q96EH5	GO:0007283
Q92630	GO:0018107
Q92630	GO:0018105
P04049	GO:0000165
P04049	GO:0006915
P04049	GO:0008285
P04049	GO:0043154
P04049	GO:0033138
P01213	GO:0007218
P01213	GO:0007268
Q07812	GO:0006915
Q07812	GO:0097190
Q07812	GO:0043065
Q07812	GO:0032091
Q07812	GO:0098586
Q07812	GO:0006919
Q00973	GO:0005975
O75031	GO:0006366
P19793	GO:0000122
P22749	GO:0061844
P22749	GO:0006968
P13498	GO:0032760
P13498	GO:0045087
Q7L8A9	GO:0001525
Q7L8A9	GO:0009611
P60321	GO:0017148
P55199	GO:0032968
P61073	GO:0006915
P61073	GO:0007420
P61073	GO:0006954
P61073	GO:0007204
Q8N2Z9	GO:0031398
Q9BWH2	GO:0000422
Q13404	GO:0006282
Q13404	GO:0043123
Q13404	GO:0070534
P62942	GO:0031398
P62942	GO:0042110
P62942	GO:0032880
P62942	GO:0043123
O43633	GO:0036258
O43633	GO:0016236
O43633	GO:0090148
O43633	GO:0007080
Q04759	GO:0051092
Q04759	GO:0007411
Q04759	GO:0018105
Q96T55	GO:0071805
Q14012	GO:0018105
P41221	GO:0051092
P41221	GO:0032731
P41221	GO:0008584
P41221	GO:0010595
P41221	GO:0050729
P41221	GO:0071346
P41221	GO:0001938
P41221	GO:0090090
P41221	GO:0060070
P41221	GO:0045766
P41221	GO:0071277
Q9NWB1	GO:0000381
Q9NWB1	GO:0007399
Q9NPF8	GO:0007507
P61960	GO:0007420
Q8IYW5	GO:0070534
Q9P013	GO:0000398
P14678	GO:0000398
Q9UQ49	GO:0005975
P27539	GO:0010862
P27539	GO:0060395
P27539	GO:0030509
Q7L8S5	GO:0016579
Q9Y6M4	GO:0090263
Q9Y6M4	GO:0018105
Q9BT04	GO:0030336
Q8WU17	GO:0008285
Q8WU17	GO:0017148
Q9UJN7	GO:0000122
Q8N183	GO:0032981
Q9NP62	GO:0006366
Q5JST6	GO:0000281
Q5T4F4	GO:0072659
Q9H840	GO:0000398
Q13630	GO:0010595
P53990	GO:0036258
Q92841	GO:0000381
Q96GR4	GO:0006612
O95361	GO:0043966
Q8N6M0	GO:0016579
Q13362	GO:0008285
Q13362	GO:0006470
Q9UBQ0	GO:0042147
Q6DD88	GO:0006888
Q6DD88	GO:0007030
Q13258	GO:0006954
Q13258	GO:0007204
P43356	GO:0000122
P43356	GO:0090398
Q92914	GO:0007399
P25705	GO:0042776
Q92871	GO:0006487
Q9UBU6	GO:0030433
A0AVF1	GO:0060271
O14788	GO:0051092
O14788	GO:0043406
Q01658	GO:0043966
Q01658	GO:0000122
Q01658	GO:0051123
P24311	GO:0007417
O95476	GO:0006470
Q92949	GO:0007283
Q92949	GO:0007420
P01579	GO:0010508
P01579	GO:0031334
P01579	GO:0006915
P01579	GO:0042531
P01579	GO:0032755
P01579	GO:0050729
P01579	GO:0002250
Q96BP3	GO:0000398
Q86WG3	GO:0032880
Q86WG3	GO:0006915
P01732	GO:0007169
P01732	GO:0050852
P01732	GO:0002250
P01732	GO:0042110
P57087	GO:0098609
Q86VX9	GO:0009306
Q99717	GO:0007179
Q99717	GO:0060395
Q99717	GO:0030509
P36980	GO:0032091
Q96ST8	GO:0060271
P62380	GO:0006366
Q92686	GO:0007399
Q9BYN8	GO:0032543
Q96S55	GO:0006282
Q14863	GO:0007507
Q14863	GO:0007517
Q14863	GO:0000122
Q14863	GO:0007420
Q9H853	GO:0000278
Q13330	GO:0000122
Q8IU68	GO:0032091
P60484	GO:0030336
P60484	GO:0006470
P60484	GO:0050821
P60484	GO:0060070
Q06265	GO:0006364
Q06265	GO:0030307
Q8N436	GO:0016485
Q15726	GO:0007204
P62841	GO:0002181
P62841	GO:0001649
P62841	GO:0006364
Q8N895	GO:0000122
P35900	GO:0030855
P35900	GO:0045109
P49682	GO:0019722
P49682	GO:0007204
Q8TDN2	GO:0071805
Q8N1C3	GO:0007268
Q8N1C3	GO:0042391
Q9BZ67	GO:0090090
Q9BZ67	GO:0032760
Q86YN1	GO:0006487
O95484	GO:0070830
A0A075B7F0	GO:0050853
A0A075B7F0	GO:0006958
A0A075B7F0	GO:0006911
A0A075B7F0	GO:0050871
A0A075B7F0	GO:0006910
